system,tier,seed,target,term_name,term_index,coef_true,coef_hat,rel_error,target_in_scope,term_in_paper_scope,active_true,raw_selected,selected,false_positive
maier_stein,8-bistable,9602,a22,xy^2,8,1.573436288132349e-09,0.33633354747250205,213757333.82779032,True,True,False,True,True,True
maier_stein,8-bistable,9602,a22,y^3,9,1.0425141838265978e-10,0.13590633170072308,1303640120.248734,True,True,False,True,False,False
maier_stein,8-bistable,9602,a12,1,0,0.0,0.0,0.0,True,True,False,False,False,False
maier_stein,8-bistable,9602,a12,x,1,0.0,0.0,0.0,True,True,False,False,False,False
maier_stein,8-bistable,9602,a12,y,2,0.0,0.0,0.0,True,True,False,False,False,False
maier_stein,8-bistable,9602,a12,x^2,3,0.0,0.0,0.0,True,True,False,False,False,False
maier_stein,8-bistable,9602,a12,xy,4,-0.0,-0.0,0.0,True,True,False,False,False,False
maier_stein,8-bistable,9602,a12,y^2,5,0.0,0.0,0.0,True,True,False,False,False,False
maier_stein,8-bistable,9602,a12,x^3,6,0.0,0.0,0.0,True,True,False,False,False,False
maier_stein,8-bistable,9602,a12,x^2y,7,0.0,0.0,0.0,True,True,False,False,False,False
maier_stein,8-bistable,9602,a12,xy^2,8,0.0,0.0,0.0,True,True,False,False,False,False
maier_stein,8-bistable,9602,a12,y^3,9,0.0,0.0,0.0,True,True,False,False,False,False
duffing,8-bistable,9602,b1,1,0,2.853952545077927e-11,-0.04400162872222239,1541778570.4478295,True,True,False,True,False,False
duffing,8-bistable,9602,b1,x,1,2.0336072256141985e-13,5.0173131292444e-14,0.15318759126897585,True,True,False,False,False,False
duffing,8-bistable,9602,b1,y,2,0.9999999987131859,0.9707454458100625,0.02925455294076857,True,True,True,True,True,False
duffing,8-bistable,9602,b1,x^2,3,-8.692614171597789e-12,-1.3358029929365067e-11,0.5367103227716051,True,True,False,False,False,False
duffing,8-bistable,9602,b1,xy,4,-2.3052547119351616e-12,-2.246742041360855e-12,0.02538230169159383,True,True,False,False,False,False
duffing,8-bistable,9602,b1,y^2,5,-8.576384908394579e-11,-9.273800538432069e-11,0.0813181354949284,True,True,False,False,False,False
duffing,8-bistable,9602,b1,x^3,6,1.942639153962661e-17,1.0736616469006909e-13,0.10734673829852946,True,True,False,False,False,False
duffing,8-bistable,9602,b1,x^2y,7,2.6317672502922755e-10,2.5586006566356073e-10,0.02780131626326095,True,True,False,False,False,False
duffing,8-bistable,9602,b1,xy^2,8,-2.9965599775374846e-13,-2.062582350936174e-13,0.09339776266013104,True,True,False,False,False,False
duffing,8-bistable,9602,b1,y^3,9,1.1994167258373042e-09,1.1660729461921867e-09,0.027799995553539104,True,True,False,False,False,False
duffing,8-bistable,9602,b2,1,0,-4.223356479053434e-12,-0.20663663922587525,48927112889.12194,True,True,False,True,True,True
duffing,8-bistable,9602,b2,x,1,0.9999999989883763,0.7324381287799059,0.26756187047914237,True,True,True,True,True,False
