system,tier,target,term_name,term_index,true_coef_median,true_coef_ci_low,true_coef_ci_high,recovered_coef_median,recovered_coef_ci_low,recovered_coef_ci_high,rel_error_median,target_in_scope_rate,raw_selected_rate,selected_rate,active_true_rate,selected,raw_false_positive_count,paper_seed_false_positive_count,stable_false_positive,false_positive_count
bad_coverage,6,b2,y,2,-0.9999999998480321,-0.9999999998649249,-0.9999999997384742,-0.12284616288632483,-0.33479438814535445,-0.002177870480167337,0.8771538370950066,1.0,0.7,0.6,1.0,True,0,0,False,0
bad_coverage,6,b2,y^2,5,-3.822093816086513e-11,-1.216615658186171e-10,-9.81182766483764e-12,-0.10345964614900605,-0.15984225202744284,-1.827565072103325e-11,2706884003.614507,1.0,0.6,0.6,0.0,True,6,6,False,0
brusselator,7-limit-cycle,a11,1,0,0.014399797923640423,0.014399761169491314,0.014399814911051249,0.014292583034949829,0.013486539463604843,0.014560926675119153,0.007445582865755214,1.0,1.0,1.0,1.0,True,0,0,False,0
brusselator,7-limit-cycle,a11,x,1,1.212445129809642e-07,1.0902652796835396e-07,1.3728565101951467e-07,1.409965058757415e-07,1.0515434631203492e-07,0.0024570295764169475,0.16291040649302135,1.0,0.3,0.3,0.0,False,3,3,False,0
brusselator,7-limit-cycle,a11,x^2,3,-4.1912004967370044e-08,-4.944234768169487e-08,-3.7413259275227996e-08,-3.92221863693375e-08,-7.573196595321958e-06,0.0022188577554866193,0.06417776005053118,1.0,0.3,0.3,0.0,False,3,3,False,0
brusselator,7-limit-cycle,a11,x^2y,7,5.555243670904393e-09,4.995703603400366e-09,6.6987512127091704e-09,5.027396344165391e-09,-0.0013020329001443187,6.736282578635361e-09,0.09501785304281145,1.0,0.3,0.0,0.0,False,3,0,False,0
brusselator,7-limit-cycle,a11,x^3,6,5.866476744958235e-09,5.101649109557045e-09,7.2044921475693695e-09,5.4038963704528835e-09,-0.0004356020445614954,2.4365880008749607e-06,0.0788514801329268,1.0,0.3,0.0,0.0,False,3,0,False,0
brusselator,7-limit-cycle,a11,xy,4,-4.9637900240272336e-08,-5.805181335458515e-08,-4.53822604084821e-08,-5.990661957398062e-08,-0.0015608062758765348,-4.823386936942623e-08,0.2068725567359322,1.0,0.4,0.1,0.0,False,4,1,False,0
brusselator,7-limit-cycle,a11,xy^2,8,6.202120748969908e-09,5.708151750624253e-09,7.518396041188418e-09,7.713692371461897e-09,6.238304485948549e-09,0.0008802295203395442,0.24371850914754295,1.0,0.3,0.0,0.0,False,3,0,False,0
brusselator,7-limit-cycle,a11,y,2,1.9954964263074447e-07,1.8407304034730137e-07,2.414925989524071e-07,2.43551487816398e-07,2.0114346571622844e-07,0.0022452987812543565,0.22050575789342064,1.0,0.4,0.1,0.0,False,4,1,False,0
brusselator,7-limit-cycle,a11,y^2,5,-6.718975368435922e-08,-8.290494550534913e-08,-6.226474332843094e-08,-8.362131697361057e-08,-0.00025284850009369943,-6.948717983939962e-08,0.24455459929861856,1.0,0.2,0.0,0.0,False,2,0,False,0
brusselator,7-limit-cycle,a11,y^3,9,7.52226723104987e-09,6.883491413044076e-09,9.238442088482536e-09,8.459381120761048e-09,-3.0562622699435067e-06,1.3272836874304214e-05,0.12457864908641189,1.0,0.0,0.0,0.0,False,0,0,False,0
brusselator,7-limit-cycle,a12,1,0,0.0,0.0,0.0,0.0,0.0,0.011357692306944637,0.0,1.0,0.3,0.3,0.0,False,3,3,False,0
brusselator,7-limit-cycle,a12,x,1,0.0,0.0,0.0,0.0,-0.01864262815614871,0.0,0.0,1.0,0.3,0.3,0.0,False,3,3,False,0
brusselator,7-limit-cycle,a12,x^2,3,0.0,0.0,0.0,0.0,0.0,0.004278329235718603,0.0,1.0,0.3,0.3,0.0,False,3,3,False,0
brusselator,7-limit-cycle,a12,x^2y,7,0.0,0.0,0.0,0.0,-0.0008411981824766461,0.0,0.0,1.0,0.2,0.0,0.0,False,2,0,False,0
brusselator,7-limit-cycle,a12,x^3,6,0.0,0.0,0.0,0.0,-1.807456399248188e-09,0.0,0.0,1.0,0.1,0.0,0.0,False,1,0,False,0
brusselator,7-limit-cycle,a12,xy,4,0.0,0.0,0.0,0.0,0.0,0.006364163428781844,0.0,1.0,0.2,0.2,0.0,False,2,2,False,0
brusselator,7-limit-cycle,a12,xy^2,8,0.0,0.0,0.0,0.0,-0.0006296635399353628,0.0,0.0,1.0,0.2,0.0,0.0,False,2,0,False,0
brusselator,7-limit-cycle,a12,y,2,0.0,0.0,0.0,0.0,-0.004611900034718078,0.0,0.0,1.0,0.2,0.1,0.0,False,2,1,False,0
brusselator,7-limit-cycle,a12,y^2,5,0.0,0.0,0.0,0.0,0.0,0.0006828239069167697,0.0,1.0,0.2,0.0,0.0,False,2,0,False,0
brusselator,7-limit-cycle,a12,y^3,9,0.0,0.0,0.0,0.0,-2.9077494699469887e-10,0.0,0.0,1.0,0.0,0.0,0.0,False,0,0,False,0
brusselator,7-limit-cycle,a22,1,0,0.014399797923640423,0.014399761169491314,0.014399814911051249,0.014606981730856875,0.004449900713328559,0.014750269456254596,0.014387966297521003,1.0,1.0,0.9,1.0,True,0,0,False,0
brusselator,7-limit-cycle,a22,x,1,1.212445129809642e-07,1.0902652796835396e-07,1.3728565101951467e-07,1.426642423421666e-07,1.0439999243874452e-07,0.0031920123033873293,0.1766655565234969,1.0,0.3,0.2,0.0,False,3,2,False,0
brusselator,7-limit-cycle,a22,x^2,3,-4.1912004967370044e-08,-4.944234768169487e-08,-3.7413259275227996e-08,-3.9063386586658084e-08,-0.00029368359220429546,0.00011374305710290365,0.067966645426047,1.0,0.3,0.2,0.0,False,3,2,False,0
brusselator,7-limit-cycle,a22,x^2y,7,5.555243670904393e-09,4.995703603400366e-09,6.6987512127091704e-09,5.634036855175132e-09,-1.6687482941470934e-05,0.0011901376310709713,0.014183569423501262,1.0,0.2,0.0,0.0,False,2,0,False,0
brusselator,7-limit-cycle,a22,x^3,6,5.866476744958235e-09,5.101649109557045e-09,7.2044921475693695e-09,5.382434970637473e-09,-2.2332362416161435e-05,9.478874110251988e-05,0.08250979171386924,1.0,0.2,0.0,0.0,False,2,0,False,0
brusselator,7-limit-cycle,a22,xy,4,-4.9637900240272336e-08,-5.805181335458515e-08,-4.53822604084821e-08,-6.061142287303221e-08,-0.008370264895831746,-4.9272299962281e-08,0.2210714510412914,1.0,0.2,0.2,0.0,False,2,2,False,0
brusselator,7-limit-cycle,a22,xy^2,8,6.202120748969908e-09,5.708151750624253e-09,7.518396041188418e-09,7.804427330727927e-09,6.3431993354636465e-09,0.0012335702668668722,0.25834817582746056,1.0,0.2,0.0,0.0,False,2,0,False,0
brusselator,7-limit-cycle,a22,y,2,1.9954964263074447e-07,1.8407304034730137e-07,2.414925989524071e-07,2.463866099107864e-07,2.0619321210304823e-07,0.0149317815720851,0.23471336085883732,1.0,0.2,0.2,0.0,False,2,2,False,0
brusselator,7-limit-cycle,a22,y^2,5,-6.718975368435922e-08,-8.290494550534913e-08,-6.226474332843094e-08,-8.4586534276763e-08,-0.0049305376032894085,-7.092309082050535e-08,0.2589201424093551,1.0,0.2,0.1,0.0,False,2,1,False,0
brusselator,7-limit-cycle,a22,y^3,9,7.52226723104987e-09,6.883491413044076e-09,9.238442088482536e-09,8.741298865700812e-09,-7.146154898189985e-08,0.000517340282521515,0.16205641161206163,1.0,0.1,0.0,0.0,False,1,0,False,0
brusselator,7-limit-cycle,b1,1,0,0.9999560980839182,0.999950235695397,0.9999601142022317,0.8869045739902591,0.7891295321359915,1.0761838328121356,0.11305648749008533,1.0,1.0,1.0,1.0,True,0,0,False,0
brusselator,7-limit-cycle,b1,x,1,-3.5999409224576144,-3.5999476506667643,-3.5999323788674875,-3.4573902872870703,-3.7176034925460915,-3.2482793913532593,0.03959804847942543,1.0,1.0,1.0,1.0,True,0,0,False,0
brusselator,7-limit-cycle,b1,x^2,3,-2.8310780875009086e-05,-3.332368132478313e-05,-2.458338587393472e-05,-0.03682520505836167,-0.09873421965346839,0.033393654211073,1299.7484753226488,1.0,0.6,0.0,0.0,False,6,0,False,0
brusselator,7-limit-cycle,b1,x^2y,7,1.0000026631512582,1.0000023840358099,1.0000032621303019,1.0174557779233435,0.9913821734690088,1.0550228379744657,0.017453068291924553,1.0,1.0,1.0,1.0,True,0,0,False,0
brusselator,7-limit-cycle,b1,x^3,6,4.64435401150516e-06,3.911180335869852e-06,5.647569764935706e-06,4.35399304429672e-06,3.816054081529219e-06,5.342237007027959e-06,0.06251912892280562,1.0,0.0,0.0,0.0,False,0,0,False,0
brusselator,7-limit-cycle,b1,xy,4,-1.5777629860410832e-05,-1.8829671663523938e-05,-1.4304931457342415e-05,-0.04853791565607582,-0.1506355485478589,0.035304278037935864,3075.3756080922503,1.0,0.5,0.0,0.0,False,5,0,False,0
brusselator,7-limit-cycle,b1,xy^2,8,1.4659887543859303e-06,1.3310790974721096e-06,1.838572705651523e-06,1.4468123215698547e-06,1.1937053456301647e-06,1.7809913934781346e-06,0.01308088671124096,1.0,0.0,0.0,0.0,False,0,0,False,0
brusselator,7-limit-cycle,b1,y,2,2.6113312318957523e-05,2.3989385537030066e-05,3.1168477415951394e-05,0.03699898721739643,-0.026957211756404136,0.07102545532439969,1415.8630453876285,1.0,0.4,0.0,0.0,False,4,0,False,0
brusselator,7-limit-cycle,b1,y^2,5,-6.216302573154644e-06,-7.668857945043747e-06,-5.750824993804813e-06,-5.594448269174221e-06,-7.435478531743162e-06,-4.510576375806423e-06,0.1000360417888804,1.0,0.0,0.0,0.0,False,0,0,False,0
brusselator,7-limit-cycle,b1,y^3,9,5.223565943410471e-07,4.779999610874409e-07,6.41520765633371e-07,4.5579442972615357e-07,3.3912401387431967e-07,6.334159812116278e-07,0.1274266762131369,1.0,0.0,0.0,0.0,False,0,0,False,0
brusselator,7-limit-cycle,b2,1,0,2.149519287101023e-05,1.9339061607499896e-05,2.4322502123594028e-05,0.04615563927771077,-0.11547073322360672,0.15361680045452275,2146.2540188257244,1.0,0.8,0.0,0.0,False,8,0,False,0
brusselator,7-limit-cycle,b2,x,1,2.5999636044692838,2.5999582726115467,2.599967820723455,2.5368560289230873,2.321847133047631,2.7290303694840743,0.024272484213900488,1.0,1.0,1.0,1.0,True,0,0,False,0
brusselator,7-limit-cycle,b2,x^2,3,1.8279744990075173e-05,1.5825895386585105e-05,2.150913277976517e-05,-0.0054470814011902974,-0.037879259566583744,0.09525139077329985,298.98453994559236,1.0,0.4,0.0,0.0,False,4,0,False,0
brusselator,7-limit-cycle,b2,x^2y,7,-1.0000016205500684,-1.0000019882709819,-1.0000014500811922,-1.0014809051798648,-1.040076853331557,-0.970841955106862,0.0014792822325454837,1.0,1.0,1.0,1.0,True,0,0,False,0
brusselator,7-limit-cycle,b2,x^3,6,-3.057015553622304e-06,-3.7174650060083504e-06,-2.5688719617078175e-06,-2.720157570596694e-06,-3.6641082301359854e-06,-2.4864625795825754e-06,0.11019177924249099,1.0,0.0,0.0,0.0,False,0,0,False,0
brusselator,7-limit-cycle,b2,xy,4,8.832842660863653e-06,7.991783284615871e-06,1.059891889961643e-05,0.02848360707477308,-0.047121108320684724,0.13086432921357996,3223.7384186947606,1.0,0.7,0.0,0.0,False,7,0,False,0
brusselator,7-limit-cycle,b2,xy^2,8,-7.47706762588413e-07,-9.507782073603452e-07,-6.757793529547398e-07,-7.618496607026324e-07,-1.0354826410643865e-06,-5.396658642536192e-07,0.018915033034152963,1.0,0.0,0.0,0.0,False,0,0,False,0
brusselator,7-limit-cycle,b2,y,2,-8.80873386172149e-06,-1.0300414425399098e-05,-8.055091394091995e-06,0.003309488061616233,-0.061774453266034826,0.03189050044600472,376.7053072062572,1.0,0.4,0.0,0.0,False,4,0,False,0
brusselator,7-limit-cycle,b2,y^2,5,1.1196979863817333e-06,1.0305307363340747e-06,1.35729178486996e-06,8.438163397793172e-07,-3.379636610759179e-08,2.2621837898332264e-06,0.24638933887334968,1.0,0.0,0.0,0.0,False,0,0,False,0
brusselator,7-limit-cycle,b2,y^3,9,1.6920640561134618e-11,1.5004214858977244e-11,2.6156205762348264e-11,2.8459168827119084e-08,-1.0237478898922568e-07,1.132284241999431e-07,1680.9202987201063,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,a11,1,0,0.08999999997748825,0.08999999997535345,0.08999999997846209,0.09111069134871305,0.08857937166950126,0.09257200569584012,0.012341015238917952,1.0,1.0,1.0,1.0,True,0,0,False,0
duffing,8-bistable,a11,x,1,-1.3841528959393681e-12,-2.004527736687945e-12,-7.697829729224057e-13,-2.702421626465333e-12,-9.262220349081878e-07,6.007648413305767e-07,0.9524010926779224,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,a11,x^2,3,1.0218497618388978e-11,9.876213873025559e-12,1.0764412861267444e-11,1.5691073597370878e-07,1.0341769782114999e-11,2.943948866550679e-06,15354.558305492556,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,a11,x^2y,7,-1.257111603315572e-12,-1.5012588045265085e-12,-7.822976743152663e-13,-1.2685648199054869e-12,-4.4206353242893587e-07,-7.426594092930239e-13,0.00911073969861356,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,a11,x^3,6,9.958758547533215e-13,5.425291143209607e-13,1.5790227899971394e-12,2.150063165698432e-12,1.0264108521089401e-12,1.4782838643366166e-06,1.1541873109451106,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,a11,xy,4,-1.0868529351542402e-13,-2.2425482239723247e-13,-5.3716656097273466e-14,-1.1055957488849527e-13,-6.877759667838742e-08,3.1916384496436086e-07,0.0018742813730712564,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,a11,xy^2,8,7.494640702418358e-13,3.665061590799379e-13,1.4115878292947177e-12,7.302620624936661e-13,-7.350923923120089e-07,2.264260065075757e-12,0.0192020077481697,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,a11,y,2,4.124696904712262e-12,2.568418332764837e-12,4.810137749861428e-12,-1.7386468917697066e-07,-4.250800268300188e-07,4.1389998665523776e-12,42153.11279605511,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,a11,y^2,5,1.9752398715171366e-11,1.9129054963176284e-11,2.1553308154120604e-11,1.380020617302503e-06,2.0841119193291503e-11,6.1054884588422265e-06,69864.97613800397,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,a11,y^3,9,-5.844491761258416e-12,-7.087289079077802e-12,-3.575622902477077e-12,-6.233524486913477e-12,-1.8624127841263533e-06,1.5291566225637107e-07,0.06656399590360548,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,a12,1,0,0.0,0.0,0.0,0.0,-0.00012963471417275397,7.816174726415065e-05,0.0,1.0,0.5,0.2,0.0,False,5,2,False,0
duffing,8-bistable,a12,x,1,0.0,0.0,0.0,2.583102373921997e-14,0.0,0.001263923382834281,0.025831023739219968,1.0,0.6,0.4,0.0,False,6,4,False,0
duffing,8-bistable,a12,x^2,3,0.0,0.0,0.0,1.3833231657303249e-14,0.0,2.3928653241088214e-05,0.01383323165730325,1.0,0.4,0.3,0.0,False,4,3,False,0
duffing,8-bistable,a12,x^2y,7,0.0,0.0,0.0,0.0,-1.647948737875848e-13,8.865528706727008e-14,0.0,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,a12,x^3,6,0.0,0.0,0.0,2.621155994789666e-16,0.0,4.218172297003533e-13,0.0002621155994789666,1.0,0.2,0.1,0.0,False,2,1,False,0
duffing,8-bistable,a12,xy,4,0.0,0.0,0.0,0.0,-0.0015198507632518685,2.2143402042170463e-14,0.0,1.0,0.3,0.3,0.0,False,3,3,False,0
duffing,8-bistable,a12,xy^2,8,0.0,0.0,0.0,0.0,-1.6816956928003472e-13,6.045829576072912e-13,0.0,1.0,0.2,0.2,0.0,False,2,2,False,0
duffing,8-bistable,a12,y,2,0.0,0.0,0.0,0.0,-0.000845513555793072,0.00038592509133304683,0.0,1.0,0.6,0.5,0.0,True,6,5,False,0
duffing,8-bistable,a12,y^2,5,0.0,0.0,0.0,-6.107625901299222e-13,-0.002379105255050722,0.0,0.6107625901299222,1.0,0.5,0.4,0.0,False,5,4,False,0
duffing,8-bistable,a12,y^3,9,0.0,0.0,0.0,7.456701130374786e-13,0.0,0.000369220563416227,0.7456701130374787,1.0,0.2,0.1,0.0,False,2,1,False,0
duffing,8-bistable,a22,1,0,0.08999999997748825,0.08999999997535345,0.08999999997846209,0.08896406456328262,0.08799706323196241,0.09077905896311722,0.011510393494052765,1.0,1.0,1.0,1.0,True,0,0,False,0
duffing,8-bistable,a22,x,1,-1.3841528959393681e-12,-2.004527736687945e-12,-7.697829729224057e-13,-2.5788211356571732e-12,-3.612267060773068e-05,2.3429890976753282e-05,0.863104244641292,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,a22,x^2,3,1.0218497618388978e-11,9.876213873025559e-12,1.0764412861267444e-11,6.119122507681485e-06,9.891207345680739e-12,0.00011481362988604107,598827.001551779,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,a22,x^2y,7,-1.257111603315572e-12,-1.5012588045265085e-12,-7.822976743152663e-13,-1.2492732064327498e-12,-1.7240380469863776e-05,-7.368725623415933e-13,0.006235243443898496,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,a22,x^3,6,9.958758547533215e-13,5.425291143209607e-13,1.5790227899971394e-12,2.0521417476428563e-12,1.0373474358122296e-12,5.765306905760342e-05,1.0562658928895348,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,a22,xy,4,-1.0868529351542402e-13,-2.2425482239723247e-13,-5.3716656097273466e-14,-1.111176119744184e-13,-2.6823187731789467e-06,1.2447395979209086e-05,0.0024323184589943835,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,a22,xy^2,8,7.494640702418358e-13,3.665061590799379e-13,1.4115878292947177e-12,7.320673420380381e-13,-2.8668623609260345e-05,2.157718076463413e-12,0.017396728203797774,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,a22,y,2,4.124696904712262e-12,2.568418332764837e-12,4.810137749861428e-12,-6.780862283084484e-06,-1.657830088563384e-05,4.0812236083428216e-12,1643967.1967253122,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,a22,y^2,5,1.9752398715171366e-11,1.9129054963176284e-11,2.1553308154120604e-11,5.3819715496517016e-05,2.10727132716762e-11,0.00023811337188203737,2724716.9581880006,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,a22,y^3,9,-5.844491761258416e-12,-7.087289079077802e-12,-3.575622902477077e-12,-6.119817207855163e-12,-7.263372918965138e-05,5.964358900133798e-06,0.047108535325827025,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,b1,1,0,4.5828307437686165e-11,2.853952545077927e-11,5.344691775198049e-11,-0.039907701305425355,-0.07426809530345875,0.00116214047278341,870808973.3734354,1.0,0.6,0.0,0.0,False,6,0,False,0
duffing,8-bistable,b1,x,1,-1.2073187173477883e-12,-2.492197101176526e-12,-5.969270185081497e-13,-3.8618646961684275e-13,-1.826559875390948e-12,0.032291190324019024,0.6801288143157352,1.0,0.2,0.0,0.0,False,2,0,False,0
duffing,8-bistable,b1,x^2,3,-1.3967971487615907e-11,-1.668002786277602e-11,-8.692614171597789e-12,-1.3883274939272841e-11,-2.602628240271785e-11,0.028936085523123427,0.006063625517718096,1.0,0.2,0.0,0.0,False,2,0,False,0
duffing,8-bistable,b1,x^2y,7,2.6228708752118113e-10,2.5410428192029325e-10,2.8455861685356537e-10,2.6332192149858326e-10,2.4675484887622375e-10,2.761227146485869e-10,0.0039454247907593325,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,b1,x^3,6,-2.2551258032634002e-17,-9.520969750147139e-17,5.098011747327498e-17,5.348030760950856e-14,-4.86711517749505e-13,7.740778544686887e-12,0.05350285886754119,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,b1,xy,4,9.85462400570208e-12,4.837515260189852e-12,1.640998122058426e-11,1.0145421181284323e-11,4.883442042034527e-12,1.627461018640056e-11,0.029508703265998013,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,b1,xy^2,8,1.6648969181603918e-12,8.702409333358161e-13,4.2870798312018624e-12,2.238673418392167e-12,6.925310885725151e-13,1.8666269694281358e-11,0.3446318471570978,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,b1,y,2,0.9999999987383665,0.9999999986645891,0.9999999987549829,0.9799491913774669,0.9172173377833657,1.0087513873873821,0.02005080738619636,1.0,1.0,1.0,1.0,True,0,0,False,0
duffing,8-bistable,b1,y^2,5,-1.3895168879481961e-10,-1.6774013709789003e-10,-8.576384908394579e-11,-1.4655082368325376e-10,-1.937548655170135e-10,-9.273800538432069e-11,0.054689043036067496,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,b1,y^3,9,1.1754226451241823e-09,1.0758370972692905e-09,1.4121943129508018e-09,1.166384045012456e-09,1.0117059732979716e-09,1.3429608094783658e-09,0.007689659671965313,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,b2,1,0,-3.7974375246678155e-11,-6.0549637398836e-11,-3.4856716029445065e-11,-0.05404615580430905,-0.08101660557025527,-0.02644994370659926,1423226989.6543567,1.0,0.9,0.1,0.0,False,9,1,False,0
duffing,8-bistable,b2,x,1,0.9999999989832631,0.9999999989419781,0.9999999990324724,0.9368048494324659,0.8717759931109595,0.9785812728688446,0.06319514961505003,1.0,1.0,1.0,1.0,True,0,0,False,0
duffing,8-bistable,b2,x^2,3,5.06502564639649e-11,3.058440510897835e-11,8.602050721895845e-11,0.04549610155219559,0.012427766789312959,0.08851189304231485,898240298.8208661,1.0,0.7,0.0,0.0,False,7,0,False,0
duffing,8-bistable,b2,x^2y,7,-9.143806201751785e-11,-9.820134849188498e-11,-8.821503202555849e-11,1.077338097827702e-12,-1.0640609827274667e-10,2.743783897740141e-12,1.0117821624174548,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,b2,x^3,6,-0.9999999994293903,-0.9999999994440436,-0.9999999994108213,-0.9190465683947808,-0.958523005585474,-0.8708419654521538,0.08095343108080232,1.0,1.0,1.0,1.0,True,0,0,False,0
duffing,8-bistable,b2,xy,4,-2.124686441947504e-11,-2.4678698565168213e-11,-1.3099992976632627e-11,-1.76677243165745e-11,-2.5687889352142768e-11,-1.1809768753697294e-11,0.16845497915541238,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,b2,xy^2,8,2.611171452353522e-10,2.5313308550136836e-10,2.799453550765558e-10,2.4277753434456374e-10,2.3440307610223495e-10,2.666929255532968e-10,0.07023518457303311,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,b2,y,2,-0.3499999995587961,-0.34999999956508426,-0.34999999953756394,-6.5911504975919085e-12,-0.3859442791236031,-3.4822999512098544e-12,0.9999999999811681,1.0,0.4,0.4,1.0,False,0,0,False,0
duffing,8-bistable,b2,y^2,5,5.6292421486377847e-11,3.272896574997189e-11,7.538521916649371e-11,1.1037061583025083e-12,-8.1819320579476e-12,7.6456655693239e-11,0.9803933437368725,1.0,0.0,0.0,0.0,False,0,0,False,0
duffing,8-bistable,b2,y^3,9,-4.1140300552455606e-10,-4.942664344802517e-10,-3.7654550041444873e-10,1.3673230802288559e-12,-5.571425299449418e-10,5.3937917016099624e-12,1.0033235612328244,1.0,0.0,0.0,0.0,False,0,0,False,0
fitzhugh_nagumo,7-limit-cycle,a11,1,0,0.06249999992226702,0.06249999991337098,0.062499999935463645,0.061889352676519474,0.06156021892790853,0.06434149552143659,0.0097703559441124,1.0,1.0,1.0,1.0,True,0,0,False,0
fitzhugh_nagumo,7-limit-cycle,a11,x,1,-5.0804127784911725e-12,-8.342036028949833e-12,-5.961118822261437e-13,-4.995285444795982e-12,-7.154184397534232e-07,6.2630823860102394e-06,0.016755987634625342,1.0,0.1,0.0,0.0,False,1,0,False,0
fitzhugh_nagumo,7-limit-cycle,a11,x^2,3,1.986956903884828e-11,1.559380705843961e-11,4.372828075444545e-11,4.385663468572997e-11,1.3728172455407033e-11,2.6939628453949975e-06,1.207226266457165,1.0,0.1,0.0,0.0,False,1,0,False,0
fitzhugh_nagumo,7-limit-cycle,a11,x^2y,7,-1.1724174757370992e-11,-1.4272623895886543e-11,-7.762525989843875e-12,-9.41555432778793e-12,-2.130929218494523e-09,7.835520455255086e-06,0.1969111240116608,1.0,0.0,0.0,0.0,False,0,0,False,0
fitzhugh_nagumo,7-limit-cycle,a11,x^3,6,2.6061592087137813e-12,2.94831904009005e-13,1.6202191229997425e-11,1.5621438073700303e-11,9.689695159613403e-13,1.2795827466680435e-06,4.99404595907629,1.0,0.0,0.0,0.0,False,0,0,False,0
fitzhugh_nagumo,7-limit-cycle,a11,xy,4,-3.1316583246629367e-12,-1.3705774636342244e-11,-5.322832533588541e-13,5.6249779091702715e-08,-3.1046002065308515e-12,8.804503534965818e-06,17962.65905096206,1.0,0.1,0.0,0.0,False,1,0,False,0
fitzhugh_nagumo,7-limit-cycle,a11,xy^2,8,2.771236661125451e-12,4.0124443929005767e-13,1.0734727625144097e-11,3.7236046454885015e-12,-7.797324053150415e-09,1.5796788713830363e-05,0.34366172969733877,1.0,0.1,0.0,0.0,False,1,0,False,0
fitzhugh_nagumo,7-limit-cycle,a11,y,2,3.200529444389231e-11,1.6947048843472884e-11,4.3148277605786634e-11,1.7142344874769975e-11,-8.13253785184101e-06,3.3024480820609755e-11,0.46439034001634333,1.0,0.1,0.1,0.0,False,1,1,False,0
fitzhugh_nagumo,7-limit-cycle,a11,y^2,5,1.3329385254023842e-10,1.0340889780767728e-10,1.73015108134573e-10,1.5017003914796668e-10,8.188102423825891e-11,5.5681549474526346e-06,0.1266088892031515,1.0,0.1,0.0,0.0,False,1,0,False,0
fitzhugh_nagumo,7-limit-cycle,a11,y^3,9,-9.374508176910344e-11,-1.0991453141742801e-10,-7.573051034643524e-11,-1.0061244808554792e-10,-2.424083864991776e-06,-6.599682567938306e-11,0.07325575045482358,1.0,0.1,0.1,0.0,False,1,1,False,0
fitzhugh_nagumo,7-limit-cycle,a12,1,0,0.0,0.0,0.0,6.032476564615646e-05,0.0,0.0010677384061534862,60324765.64615646,1.0,0.6,0.3,0.0,False,6,3,False,0
fitzhugh_nagumo,7-limit-cycle,a12,x,1,0.0,0.0,0.0,0.0,-0.0007418267478381887,6.48951769268283e-05,0.0,1.0,0.5,0.4,0.0,False,5,4,False,0
fitzhugh_nagumo,7-limit-cycle,a12,x^2,3,0.0,0.0,0.0,0.0,-0.0013843744783390492,0.0,0.0,1.0,0.4,0.3,0.0,False,4,3,False,0
fitzhugh_nagumo,7-limit-cycle,a12,x^2y,7,0.0,0.0,0.0,0.0,-8.042121889336856e-13,0.0008627174107952156,0.0,1.0,0.5,0.3,0.0,False,5,3,False,0
fitzhugh_nagumo,7-limit-cycle,a12,x^3,6,0.0,0.0,0.0,0.0,-0.0003889087546335231,3.912337160488994e-07,0.0,1.0,0.4,0.1,0.0,False,4,1,False,0
fitzhugh_nagumo,7-limit-cycle,a12,xy,4,0.0,0.0,0.0,-1.6221595352357337e-13,-0.00039285706198942866,0.0,0.16221595352357338,1.0,0.4,0.3,0.0,False,4,3,False,0
fitzhugh_nagumo,7-limit-cycle,a12,xy^2,8,0.0,0.0,0.0,2.0066404370135797e-12,0.0,0.0015173262086319212,2.0066404370135795,1.0,0.4,0.3,0.0,False,4,3,False,0
