system,tier,seed,target,term_name,term_index,coef_true,coef_hat,rel_error,target_in_scope,term_in_paper_scope,active_true,raw_selected,selected,false_positive
nondiag_cholesky,4,9109,a11,x^2,3,0.09999999972483214,3.8535993404939555e-07,0.9999961464006489,True,True,True,False,False,False
nondiag_cholesky,4,9109,a11,xy,4,-2.0730354702464637e-13,2.519341693606234e-06,2519341.900909781,True,True,False,False,False,False
nondiag_cholesky,4,9109,a11,y^2,5,8.299526751759656e-11,1.02986902318675e-06,12407.76804172477,True,True,False,False,False,False
nondiag_cholesky,4,9109,a11,x^3,6,1.2476140353770367e-11,-2.4702812447298725e-12,1.1980004372092,True,True,False,False,False,False
nondiag_cholesky,4,9109,a11,x^2y,7,-3.4884385384851273e-12,-4.6556964297116034e-05,13346074.553142365,True,True,False,False,False,False
nondiag_cholesky,4,9109,a11,xy^2,8,3.4261741607487873e-12,-7.6114697657255e-05,22215654.404093213,True,True,False,False,False,False
nondiag_cholesky,4,9109,a11,y^3,9,1.2337530467122445e-11,1.4061283399338823e-11,0.13971620469833124,True,True,False,False,False,False
nondiag_cholesky,4,9109,a11,x^4,10,0.010000000457694167,-1.216957170735817e-10,1.0000000121695711,True,True,True,False,False,False
nondiag_cholesky,4,9109,a11,x^3y,11,5.655824350108959e-13,-2.533957290516695e-13,0.8189781640625654,True,True,False,False,False,False
nondiag_cholesky,4,9109,a11,x^2y^2,12,1.360690512048585e-10,0.0014065855077790605,10337290.95084471,True,True,False,False,False,False
nondiag_cholesky,4,9109,a11,xy^3,13,-3.828287686470942e-13,-5.89948600740187e-13,0.20711983209309281,True,True,False,False,False,False
nondiag_cholesky,4,9109,a11,y^4,14,-2.547486000463183e-10,-2.903158404017904e-10,0.1396170198737315,True,True,False,False,False,False
nondiag_cholesky,4,9109,a22,1,0,0.15999999999856165,0.1796023502499783,0.12251468907245547,True,True,True,True,True,False
nondiag_cholesky,4,9109,a22,x,1,2.0049529216445866e-12,-8.130348047922879e-07,405514.16493026994,True,True,False,False,False,False
nondiag_cholesky,4,9109,a22,y,2,6.206275268380811e-12,-1.3292243757785913e-06,214175.25400877843,True,True,False,False,False,False
nondiag_cholesky,4,9109,a22,x^2,3,1.2556965046269237e-10,1.5024992740833797e-05,119653.65130682854,True,True,False,False,False,False
nondiag_cholesky,4,9109,a22,xy,4,2.438440191133122e-13,9.825431610707813e-05,98254315.86323412,True,True,False,False,False,False
nondiag_cholesky,4,9109,a22,y^2,5,0.079999999691947,4.0158657337946706e-05,0.9994980167813426,True,True,True,False,False,False
nondiag_cholesky,4,9109,a22,x^3,6,-1.3870076406236662e-12,-1.58317152419053e-12,0.14142956233367168,True,True,False,False,False,False
nondiag_cholesky,4,9109,a22,x^2y,7,2.3520860758888567e-11,-0.0018157217750248435,77196230.91852795,True,True,False,False,False,False
nondiag_cholesky,4,9109,a22,xy^2,8,-1.224141711121024e-11,-0.002968473139788457,242494239.07209414,True,True,False,False,False,False
nondiag_cholesky,4,9109,a22,y^3,9,-6.589618542954192e-11,8.742155921538786e-12,1.1326655839720214,True,True,False,False,False,False
nondiag_cholesky,4,9109,a22,x^4,10,-6.836625286799783e-11,-7.665039813564928e-11,0.12117301914508255,True,True,False,False,False,False
nondiag_cholesky,4,9109,a22,x^3y,11,-1.5980246987351915e-13,1.0477933342457536e-12,1.2075958041192727,True,True,False,False,False,False
nondiag_cholesky,4,9109,a22,x^2y^2,12,0.03999999941038509,0.0548568413168387,0.37142105313622503,True,True,True,True,True,False
nondiag_cholesky,4,9109,a22,xy^3,13,1.3223673126824725e-12,-6.092558548936201e-12,5.607311819117196,True,True,False,False,False,False
nondiag_cholesky,4,9109,a22,y^4,14,0.010000001141498497,-1.819989398583065e-10,1.000000018199892,True,True,True,False,False,False
nondiag_cholesky,4,9109,a12,1,0,7.167772571031885e-14,5.41124230788807e-05,54112423.007202975,True,True,False,False,False,False
nondiag_cholesky,4,9109,a12,x,1,5.09624242233964e-12,-0.0019999754243494867,392441187.7815573,True,True,False,False,False,False
nondiag_cholesky,4,9109,a12,y,2,-2.081608061083564e-12,-0.0032697042214830307,1570758818.8813052,True,True,False,True,False,False
nondiag_cholesky,4,9109,a12,x^2,3,-2.7046358157099196e-13,-4.387451897848467e-13,0.16828160821385474,True,True,False,False,False,False
nondiag_cholesky,4,9109,a12,xy,4,0.09999999966674869,0.12084707599681391,0.20847076399538372,True,True,True,True,True,False
nondiag_cholesky,4,9109,a12,y^2,5,-6.713704251397178e-13,-1.8593841010313683e-12,1.1880136758916504,True,True,False,False,False,False
nondiag_cholesky,4,9109,a12,x^3,6,-5.380355231398356e-12,-1.545098644853418e-11,1.8717409509257372,True,True,False,False,False,False
nondiag_cholesky,4,9109,a12,x^2y,7,2.615426477744032e-12,1.0830174363126667e-11,3.1408827414136935,True,True,False,False,False,False
