system,seed,stat,true_value,recovered_value,abs_error
correlated_ou,9107,acf_y_lag1,0.9843336969699058,0.9884451936746043,0.0041114967046984585
correlated_ou,9107,crosscorr_lag1,-0.5792404240484762,-0.8200244546783874,0.24078403062991116
heston_sv,9106,mean_x,115.32528965109438,107.26711225531257,8.058177395781811
heston_sv,9106,var_x,2390.973792750562,24.532476575971483,2366.4413161745906
heston_sv,9106,acf_x_lag1,0.9988168875319078,0.9995243765203444,0.0007074889884366442
heston_sv,9106,mean_y,0.03867734178230138,-0.07738309983252348,0.11606044161482486
heston_sv,9106,var_y,0.0008517030706267345,0.003286275767808501,0.0024345726971817666
heston_sv,9106,cov_xy,-0.23769114016996987,0.1065594126941544,0.34425055286412426
heston_sv,9106,acf_y_lag1,0.9918035488661235,0.8968335252794296,0.09497002358669393
heston_sv,9106,crosscorr_lag1,-0.16426232400389273,0.3813335074759708,0.5455958314798635
coupled_ou,9107,mean_x,-0.045384755458264425,1.2753209847617724,1.3207057402200368
coupled_ou,9107,var_x,0.5985987969525391,1.446863627891687,0.848264830939148
coupled_ou,9107,acf_x_lag1,0.9912735058821267,0.9965962500834677,0.005322744201341045
coupled_ou,9107,mean_y,-0.05152604120882093,1.4289360516230023,1.4804620928318233
coupled_ou,9107,var_y,0.6396460324288651,3.4004412472985144,2.760795214869649
coupled_ou,9107,cov_xy,0.2950744916444257,1.9771033238291342,1.6820288321847086
coupled_ou,9107,acf_y_lag1,0.9919662054393141,0.9985320991949139,0.006565893755599794
coupled_ou,9107,crosscorr_lag1,0.47707150214098354,0.8917156044150919,0.41464410227410836
rotational_ou,9107,mean_x,0.004514107728816548,0.40649900199361044,0.4019848942647939
rotational_ou,9107,var_x,0.5086185910084897,0.3983830862338217,0.11023550477466804
rotational_ou,9107,acf_x_lag1,0.9894746314225322,0.9882114568077986,0.0012631746147335754
rotational_ou,9107,mean_y,-0.02262949629902814,-0.10404727396336418,0.08141777766433603
rotational_ou,9107,var_y,0.513238689070864,0.33788951053938576,0.17534917853147824
rotational_ou,9107,cov_xy,-0.0038749743594499574,-0.13108981503926542,0.12721484067981548
rotational_ou,9107,acf_y_lag1,0.9899058324103375,0.984985167135331,0.004920665275006453
rotational_ou,9107,crosscorr_lag1,0.012619480123681462,-0.34021531569048363,0.3528347958141651
spiral_sink_corr,9107,mean_x,0.026597466361189717,0.5216516381508745,0.49505417178968475
spiral_sink_corr,9107,var_x,0.5407784016895293,0.7382900808365755,0.19751167914704626
spiral_sink_corr,9107,acf_x_lag1,0.9904906857018297,0.9931548752887845,0.0026641895869548016
spiral_sink_corr,9107,mean_y,0.007902654334537924,0.1866756078402145,0.17877295350567657
spiral_sink_corr,9107,var_y,0.29385344624817644,0.2607093573713389,0.03314408887683756
spiral_sink_corr,9107,cov_xy,-0.02105012321317553,0.03281528114130431,0.05386540435447984
spiral_sink_corr,9107,acf_y_lag1,0.9886055238556515,0.9878470145552706,0.0007585093003809051
spiral_sink_corr,9107,crosscorr_lag1,-0.03188596090182503,0.0948527594734934,0.12673872037531844
cir_pair,9106,mean_x,0.03833140105371533,0.08363770813728554,0.0453063070835702
cir_pair,9106,var_x,0.0007637118430800063,0.0023194342785169565,0.0015557224354369502
cir_pair,9106,acf_x_lag1,0.9908685565578439,0.9939322160776026,0.0030636595197587324
cir_pair,9106,mean_y,0.03867734178230138,0.025108367573516102,0.013568974208785278
cir_pair,9106,var_y,0.0008517030706267345,0.0003239358515623231,0.0005277672190644113
cir_pair,9106,cov_xy,-0.00042979137541035537,-0.0005966620378033981,0.0001668706623930427
cir_pair,9106,acf_y_lag1,0.9918035488661235,0.9853721195602654,0.006431429305858161
cir_pair,9106,crosscorr_lag1,-0.5289238820026686,-0.6821941693294732,0.1532702873268046
double_well_transverse,9107,mean_x,-0.2637624430333867,0.14626851818702064,0.41003096122040733
double_well_transverse,9107,var_x,0.6696861709945418,0.8055805428756735,0.13589437188113174
double_well_transverse,9107,acf_x_lag1,0.9955596309015244,0.9969569870388276,0.001397356137303185
double_well_transverse,9107,mean_y,-0.16408816026089731,-0.021521388083064082,0.14256677217783323
double_well_transverse,9107,var_y,0.33244088837291125,0.30638816707457855,0.026052721298332693
double_well_transverse,9107,cov_xy,0.17849417425195677,0.33329532044431853,0.15480114619236177
double_well_transverse,9107,acf_y_lag1,0.992439401271334,0.9922638407579731,0.00017556051336087286
double_well_transverse,9107,crosscorr_lag1,0.38145753481212136,0.6753570088734413,0.29389947406131994
gradient_potential,9107,mean_x,-0.34167414381338385,0.05423164465285546,0.3959057884662393
gradient_potential,9107,var_x,0.6839313779337001,0.8443834372724462,0.16045205933874618
gradient_potential,9107,acf_x_lag1,0.9955809190664534,0.9970701583894063,0.0014892393229528622
gradient_potential,9107,mean_y,-0.022910562486142254,-0.10703408866022955,0.0841235261740873
gradient_potential,9107,var_y,0.17859515384869895,0.07793142588309994,0.10066372796559901
gradient_potential,9107,cov_xy,-0.012654196669982916,-0.045031642618563274,0.03237744594858036
gradient_potential,9107,acf_y_lag1,0.9859611557081933,0.9688618232108266,0.017099332497366726
gradient_potential,9107,crosscorr_lag1,-0.036490458759780374,-0.1732105953768496,0.13672013661706922
heston_logsv,9107,mean_x,0.175067142937126,0.28227926916583523,0.10721212622870924
heston_logsv,9107,var_x,0.18904157493963408,0.04277803478792734,0.14626354015170673
heston_logsv,9107,acf_x_lag1,0.9991134376847125,0.9992021215116734,8.868382696092247e-05
heston_logsv,9107,mean_y,0.0376200452011076,0.01793099658771174,0.01968904861339586
heston_logsv,9107,var_y,0.0007365928621839619,0.0002647009055384625,0.0004718919566454994
heston_logsv,9107,cov_xy,-0.0034872662190842366,-0.0020117567968985285,0.0014755094221857081
heston_logsv,9107,acf_y_lag1,0.9903519885340532,0.9837905038303287,0.006561484703724418
heston_logsv,9107,crosscorr_lag1,-0.2931370423417965,-0.5926489014892228,0.2995118591474263
diag_multiplicative,9107,mean_x,-0.030816066626048105,0.6196776588058684,0.6504937254319165
diag_multiplicative,9107,var_x,0.26723335149133665,0.5757951928062085,0.30856184131487185
diag_multiplicative,9107,acf_x_lag1,0.9894630391034979,0.9939341440738608,0.00447110497036296
diag_multiplicative,9107,mean_y,-0.0037659157297468887,0.023906873800056332,0.027672789529803222
diag_multiplicative,9107,var_y,0.21233157777994255,0.11555417786128204,0.09677739991866051
diag_multiplicative,9107,cov_xy,0.006013402553441757,-0.06988511560551804,0.07589851815895979
diag_multiplicative,9107,acf_y_lag1,0.9889505939716274,0.9756059916968989,0.013344602274728556
diag_multiplicative,9107,crosscorr_lag1,0.025788057998172766,-0.26416212046110393,0.2899501784592767
nondiag_cholesky,9107,mean_x,0.018400023284826997,0.7251449439853437,0.7067449207005166
nondiag_cholesky,9107,var_x,0.1271038574754086,0.6453291947466134,0.5182253372712049
nondiag_cholesky,9107,acf_x_lag1,0.9893646665891955,0.9902367712490778,0.0008721046598823001
nondiag_cholesky,9107,mean_y,0.012339787842296614,-0.6704503832578544,0.682790171100151
nondiag_cholesky,9107,var_y,0.08075636516102344,0.9736889798847027,0.8929326147236792
nondiag_cholesky,9107,cov_xy,0.0016183697743717524,-0.6767456460776735,0.6783640158520453
nondiag_cholesky,9107,acf_y_lag1,0.9891893901333098,0.9990478876017332,0.009858497468423488
nondiag_cholesky,9107,crosscorr_lag1,0.016410409090009858,-0.8563459669495378,0.8727563760395477
nongradient_circulation,9107,mean_x,-0.28230928085240825,-1.010540661241621,0.7282313803892128
nongradient_circulation,9107,var_x,0.6741291871577013,0.08841540402494548,0.5857137831327558
nongradient_circulation,9107,acf_x_lag1,0.9953943100800619,0.9716186401063597,0.023775669973702174
nongradient_circulation,9107,mean_y,-0.04323373791554564,-0.18822868679937657,0.14499494888383094
nongradient_circulation,9107,var_y,0.18113950225470282,0.14448875095343022,0.0366507513012726
nongradient_circulation,9107,cov_xy,0.007460721722112791,0.012362213162635834,0.004901491440523043
nongradient_circulation,9107,acf_y_lag1,0.9861694390476807,0.9833620420583667,0.0028073969893139816
nongradient_circulation,9107,crosscorr_lag1,0.027810977956104144,0.12785774294886845,0.10004676499276431
indep_ou,9108,mean_x,-0.0645887632795927,0.053069760292355314,0.11765852357194802
indep_ou,9108,var_x,0.48228276521864316,0.3628853211977704,0.11939744402087277
indep_ou,9108,acf_x_lag1,0.9893058979517054,0.9868296794499081,0.002476218501797356
indep_ou,9108,mean_y,0.01982840781722671,0.06109906803288387,0.04127066021565716
indep_ou,9108,var_y,0.12436932600232171,0.12662173616748923,0.002252410165167515
indep_ou,9108,cov_xy,0.0021547617896567214,-0.046383821443360645,0.048538583233017366
indep_ou,9108,acf_y_lag1,0.9803383543118893,0.9799081647949217,0.0004301895169676051
indep_ou,9108,crosscorr_lag1,0.008751517188480414,-0.21705439471708302,0.22580591190556343
cir_pair,9107,mean_x,0.040186365304447705,0.08347062425565958,0.04328425895121188
cir_pair,9107,var_x,0.000793566986710201,0.0041738384570035965,0.0033802714702933956
cir_pair,9107,acf_x_lag1,0.9907612193096831,0.9964084705435752,0.005647251233892092
cir_pair,9107,mean_y,0.0376200452011076,0.019899564262216143,0.017720480938891458
cir_pair,9107,var_y,0.0007365928621839619,0.00015084017837675002,0.000585752683807212
cir_pair,9107,cov_xy,-0.0003943815081531295,-0.00044776201612594914,5.338050797281963e-05
cir_pair,9107,acf_y_lag1,0.9903519885340532,0.9763437000941848,0.014008288439868344
cir_pair,9107,crosscorr_lag1,-0.5112933178061531,-0.5540070522215667,0.042713734415413596
correlated_ou,9108,mean_x,0.04628335200555736,0.06272398684970493,0.016440634844147567
correlated_ou,9108,var_x,0.48353192189228417,0.34958341585961533,0.13394850603266883
correlated_ou,9108,acf_x_lag1,0.9891908216319484,0.9860286890397062,0.003162132592242184
correlated_ou,9108,mean_y,-0.042369478389283614,0.007036509637734453,0.049405988027018066
correlated_ou,9108,var_y,0.21091169850688452,0.2627247609014409,0.05181306239455641
correlated_ou,9108,cov_xy,-0.1871088873822334,-0.20422907420616915,0.017120186823935735
correlated_ou,9108,acf_y_lag1,0.9848792322371019,0.9883747068700722,0.0034954746329702857
correlated_ou,9108,crosscorr_lag1,-0.5766492709875426,-0.6643062028204961,0.08765693183295353
coupled_ou,9108,mean_x,-0.12537044904691966,-0.1408624259928215,0.015491976945901847
coupled_ou,9108,var_x,0.6080555361299654,0.6443980552746721,0.03634251914470665
coupled_ou,9108,acf_x_lag1,0.9916880619475362,0.9924095311352048,0.0007214691876685775
coupled_ou,9108,mean_y,-0.0752592393466697,-0.1951617995462713,0.1199025601996016
coupled_ou,9108,var_y,0.6292116405038929,0.613082931017793,0.0161287094860999
coupled_ou,9108,cov_xy,0.2870127538890746,0.41829282638165,0.1312800724925754
coupled_ou,9108,acf_y_lag1,0.9915407871742641,0.991958583371469,0.0004177961972049449
coupled_ou,9108,crosscorr_lag1,0.4638947789471294,0.6664166990587603,0.20252192011163095
rotational_ou,9108,mean_x,-0.015409653947652395,-0.10566609371847309,0.09025643977082069
rotational_ou,9108,var_x,0.5276621225338628,0.7236863979200576,0.19602427538619482
rotational_ou,9108,acf_x_lag1,0.9901249657312103,0.9925755432181618,0.002450577486951433
rotational_ou,9108,mean_y,-0.024794891710904796,0.1955249177404871,0.2203198094513919
rotational_ou,9108,var_y,0.5065181836523527,0.5466494175414813,0.04013123388912865
rotational_ou,9108,cov_xy,-5.114223859634598e-05,-0.06439788720416986,0.06434674496557352
rotational_ou,9108,acf_y_lag1,0.9897404704265432,0.9914700488899338,0.001729578463390613
rotational_ou,9108,crosscorr_lag1,0.019756651494412594,-0.08048131061433633,0.10023796210874893
spiral_sink_corr,9108,mean_x,0.03387973904365931,-0.0022761273704825606,0.03615586641414187
spiral_sink_corr,9108,var_x,0.5304466206574014,0.5997479859270302,0.06930136526962871
spiral_sink_corr,9108,acf_x_lag1,0.9901995591952256,0.9916863195329063,0.0014867603376806926
spiral_sink_corr,9108,mean_y,-0.0004802508249929832,0.08927620574570166,0.08975645657069464
spiral_sink_corr,9108,var_y,0.29827634586322704,0.3125390420959321,0.014262696232705041
spiral_sink_corr,9108,cov_xy,-0.02624813667351996,-0.07404449013611365,0.04779635346259369
spiral_sink_corr,9108,acf_y_lag1,0.9888838376474527,0.9900382440080745,0.001154406360621807
spiral_sink_corr,9108,crosscorr_lag1,-0.04531994963360298,-0.1504861939355295,0.10516624430192653
double_well_transverse,9108,mean_x,-0.07197664282406759,-0.018786909540556906,0.053189733283510676
double_well_transverse,9108,var_x,0.6761302118043345,0.7271632810365343,0.051033069232199746
double_well_transverse,9108,acf_x_lag1,0.9953044175868151,0.9965913377735477,0.0012869201867325986
double_well_transverse,9108,mean_y,-0.08792701519351627,-0.19014157539534585,0.10221456020182958
double_well_transverse,9108,var_y,0.31466975271418657,0.2802841996020658,0.03438555311212077
double_well_transverse,9108,cov_xy,0.16287338265685217,0.13768865446530015,0.025184728191552014
double_well_transverse,9108,acf_y_lag1,0.9916312043404631,0.9913811401271895,0.0002500642132736708
double_well_transverse,9108,crosscorr_lag1,0.3567198607581511,0.30783590979083547,0.048883950967315626
gradient_potential,9108,mean_x,-0.24437730483758874,-0.58263600998669,0.3382587051491012
gradient_potential,9108,var_x,0.6735802826961635,0.2067563023050372,0.4668239803911264
gradient_potential,9108,acf_x_lag1,0.9951285744117243,0.9883642132161302,0.006764361195594093
gradient_potential,9108,mean_y,-0.03712851091791894,0.018348096817489286,0.055476607735408225
gradient_potential,9108,var_y,0.18714198616235403,0.16907777176713232,0.01806421439522171
gradient_potential,9108,cov_xy,0.0037145761406225117,-0.05616095169338442,0.05987552783400693
gradient_potential,9108,acf_y_lag1,0.9864299717390815,0.9850383050309908,0.0013916667080907663
gradient_potential,9108,crosscorr_lag1,0.010238510366048807,-0.2999075595534599,0.31014606991950866
heston_sv,9107,mean_x,132.8691344246001,103.95545492166893,28.913679502931174
heston_sv,9107,var_x,5625.536370578127,0.766320290813962,5624.770050287313
heston_sv,9107,acf_x_lag1,0.9991166632778767,0.9927638502137865,0.00635281306409019
heston_sv,9107,mean_y,0.0376200452011076,-0.04348025134728807,0.08110029654839568
heston_sv,9107,var_y,0.0007365928621839619,0.0010900302273620466,0.00035343736517808467
heston_sv,9107,cov_xy,-0.4954588002773513,0.0016583091995098459,0.4971171094768611
heston_sv,9107,acf_y_lag1,0.9903519885340532,0.9183969736265003,0.07195501490755285
heston_sv,9107,crosscorr_lag1,-0.24173561387226591,0.03360812112622842,0.27534373499849435
diag_multiplicative,9108,mean_x,-0.0460812627216845,0.04085019942322518,0.08693146214490968
diag_multiplicative,9108,var_x,0.2720311447685981,0.2361683798552618,0.03586276491333629
diag_multiplicative,9108,acf_x_lag1,0.9895010060095467,0.9866765132836735,0.002824492725873262
diag_multiplicative,9108,mean_y,0.03003894422139108,0.09584050068592886,0.06580155646453778
diag_multiplicative,9108,var_y,0.21225767836186807,0.1722871892165239,0.03997048914534418
diag_multiplicative,9108,cov_xy,0.0028145620456552925,-0.04885202372703232,0.05166658577268761
diag_multiplicative,9108,acf_y_lag1,0.9891492288831568,0.9877268177867696,0.0014224110963871883
diag_multiplicative,9108,crosscorr_lag1,0.011618489595710105,-0.2440436556102464,0.25566214520595654
heston_logsv,9108,mean_x,0.25025911354371083,0.09426018610538735,0.1559989274383235
heston_logsv,9108,var_x,0.15981823295374767,0.0214649321833308,0.13835330077041685
heston_logsv,9108,acf_x_lag1,0.998957065743159,0.9960461039396467,0.0029109618035123574
heston_logsv,9108,mean_y,0.03729754121088049,0.046715508760320885,0.009417967549440395
heston_logsv,9108,var_y,0.0008122119111424538,0.001867404091406356,0.0010551921802639023
heston_logsv,9108,cov_xy,-0.0027442503399008607,-0.0047337227614480054,0.001989472421547145
heston_logsv,9108,acf_y_lag1,0.9914277657052801,0.9947422423395582,0.003314476634278085
heston_logsv,9108,crosscorr_lag1,-0.2383908436826984,-0.7411542377149759,0.5027633940322775
nongradient_circulation,9108,mean_x,-0.07809064399644562,-0.14798831925485909,0.06989767525841346
nongradient_circulation,9108,var_x,0.7145672387240538,0.6551534355457126,0.05941380317834122
nongradient_circulation,9108,acf_x_lag1,0.995686927302304,0.9961686770914829,0.0004817497891789202
nongradient_circulation,9108,mean_y,-0.033291648346641375,0.09003332430385565,0.12332497265049702
nongradient_circulation,9108,var_y,0.1869388945855967,0.5078377021690147,0.320898807583418
nongradient_circulation,9108,cov_xy,0.004965439432201563,-0.0951451565887678,0.10011059602096938
nongradient_circulation,9108,acf_y_lag1,0.9862976459943023,0.9951444710774697,0.008846825083167476
nongradient_circulation,9108,crosscorr_lag1,0.02038617330345529,-0.15534658735414694,0.17573276065760224
nondiag_cholesky,9108,mean_x,0.03350371333468762,0.031288708652206336,0.0022150046824812863
nondiag_cholesky,9108,var_x,0.12841548466091388,0.11471989591672023,0.013695588744193646
nondiag_cholesky,9108,acf_x_lag1,0.9893452630320455,0.9875313125286569,0.0018139505033886172
nondiag_cholesky,9108,mean_y,-0.011356753201182465,0.04343207930760108,0.054788832508783546
nondiag_cholesky,9108,var_y,0.0802660159092127,0.08953498408922093,0.009268968180008233
nondiag_cholesky,9108,cov_xy,0.001778546861121698,-0.02672265209972307,0.028501198960844767
nondiag_cholesky,9108,acf_y_lag1,0.9893115521281798,0.9895931121527833,0.00028156002460355545
nondiag_cholesky,9108,crosscorr_lag1,0.01742092537167983,-0.2642988795946459,0.2817198049663257
indep_ou,9109,mean_x,-0.05324308150872028,0.43407333137090465,0.4873164128796249
indep_ou,9109,var_x,0.4604401943574363,0.3033314712633258,0.1571087230941105
indep_ou,9109,acf_x_lag1,0.9889482365771834,0.9831227090026169,0.005825527574566558
indep_ou,9109,mean_y,-0.015048561072041142,-0.17221944369056572,0.15717088261852458
indep_ou,9109,var_y,0.1145467389744828,0.05792686171160134,0.05661987726288145
indep_ou,9109,cov_xy,-0.02921553898577999,-0.02745157309026635,0.0017639658955136417
indep_ou,9109,acf_y_lag1,0.978503606985333,0.9570101199386265,0.021493487046706505
indep_ou,9109,crosscorr_lag1,-0.12775988653803003,-0.21010009302959126,0.08234020649156124
cir_pair,9108,mean_x,0.04224727373239378,0.04671527207852967,0.004467998346135892
cir_pair,9108,var_x,0.0009319966713002895,0.0005324363888699319,0.0003995602824303576
cir_pair,9108,acf_x_lag1,0.9916274190312858,0.9839875702532073,0.007639848778078551
cir_pair,9108,mean_y,0.03729754121088049,0.03328167735394731,0.004015863856933179
cir_pair,9108,var_y,0.0008122119111424538,0.0006448580401897445,0.00016735387095270923
cir_pair,9108,cov_xy,-0.0004261659210423665,-0.0003175657580800631,0.00010860016296230341
cir_pair,9108,acf_y_lag1,0.9914277657052801,0.989920762892811,0.0015070028124691826
cir_pair,9108,crosscorr_lag1,-0.48549019395798426,-0.5330806587802457,0.047590464822261425
correlated_ou,9109,mean_x,0.06443894573175758,0.3969002480669394,0.33246130233518184
correlated_ou,9109,var_x,0.4262590460949477,0.26241730446968325,0.16384174162526444
correlated_ou,9109,acf_x_lag1,0.9879914422349126,0.9813566047016441,0.006634837533268545
correlated_ou,9109,mean_y,-0.009510242378966794,-0.3643012343116644,0.3547909919326976
correlated_ou,9109,var_y,0.22504013233563608,0.1503749296637157,0.07466520267192037
correlated_ou,9109,cov_xy,-0.19544165297361688,-0.1483644756684443,0.04707717730517258
correlated_ou,9109,acf_y_lag1,0.9857132006141717,0.9775945145656623,0.008118686048509405
correlated_ou,9109,crosscorr_lag1,-0.6222653253611945,-0.7353892569441394,0.11312393158294487
coupled_ou,9109,mean_x,-0.060814681019432264,-0.5485756398034127,0.48776095878398046
coupled_ou,9109,var_x,0.6090907384457763,0.35445260081793034,0.254638137627846
coupled_ou,9109,acf_x_lag1,0.9916541048526463,0.9850456038734126,0.006608500979233711
coupled_ou,9109,mean_y,-0.10206878062249876,-0.0738212825155307,0.028247498106968055
coupled_ou,9109,var_y,0.49279098053439196,0.16321802301929833,0.32957295751509363
coupled_ou,9109,cov_xy,0.24342151760495914,0.04169520900476895,0.2017263086001902
coupled_ou,9109,acf_y_lag1,0.9895049053985515,0.9698580707461734,0.019646834652378153
coupled_ou,9109,crosscorr_lag1,0.44405906125996036,0.171029855531376,0.27302920572858436
rotational_ou,9109,mean_x,0.020595513865511436,0.3150612998711534,0.29446578600564194
rotational_ou,9109,var_x,0.43840020380632616,0.3051997621960777,0.13320044161024847
rotational_ou,9109,acf_x_lag1,0.9881125695260469,0.9826960609066209,0.005416508619425997
rotational_ou,9109,mean_y,-0.015286209681636577,0.15834866147632207,0.17363487115795864
rotational_ou,9109,var_y,0.4445177553633934,0.31546952718325255,0.12904822818014083
rotational_ou,9109,cov_xy,0.03030388591949089,0.008290841394577973,0.022013044524912914
rotational_ou,9109,acf_y_lag1,0.9880924615246083,0.9844350039645583,0.0036574575600499815
rotational_ou,9109,crosscorr_lag1,0.08877084226608699,0.04659222051052347,0.04217862175556352
spiral_sink_corr,9109,mean_x,0.02108115871649772,0.4055409259688457,0.384459767252348
spiral_sink_corr,9109,var_x,0.49746472339218273,0.3871338033389051,0.1103309200532776
spiral_sink_corr,9109,acf_x_lag1,0.9894946218254084,0.9869744911089605,0.002520130716447855
spiral_sink_corr,9109,mean_y,0.022838388494459863,-0.012443655433309954,0.03528204392776982
spiral_sink_corr,9109,var_y,0.24687869322606365,0.17389632100913643,0.07298237221692722
spiral_sink_corr,9109,cov_xy,-0.05001572393234062,-0.041436654229680174,0.008579069702660445
spiral_sink_corr,9109,acf_y_lag1,0.9865865446840468,0.9804881368031358,0.006098407880910983
spiral_sink_corr,9109,crosscorr_lag1,-0.12138919688190211,-0.13514879608692915,0.013759599205027034
double_well_transverse,9109,mean_x,-0.27260501869424436,0.46925353900671674,0.7418585577009611
double_well_transverse,9109,var_x,0.6672745923966988,0.464932815303673,0.20234177709302587
double_well_transverse,9109,acf_x_lag1,0.9956182284700268,0.994709312669695,0.000908915800331811
double_well_transverse,9109,mean_y,-0.16841229093432575,-0.188564072809308,0.02015178187498226
double_well_transverse,9109,var_y,0.3405676248873868,0.28329882409143176,0.05726880079595503
double_well_transverse,9109,cov_xy,0.17255027627261593,0.1777732732504289,0.005222996977812977
double_well_transverse,9109,acf_y_lag1,0.9924717458124621,0.9907565006822007,0.0017152451302614447
double_well_transverse,9109,crosscorr_lag1,0.36630437590838516,0.4951857805849123,0.12888140467652714
heston_sv,9108,mean_x,139.61925042668878,107.48660398023627,32.13264644645251
heston_sv,9108,var_x,3813.7270073335276,18.131214085921233,3795.5957932476063
heston_sv,9108,acf_x_lag1,0.9987130553943959,0.9997942520695592,0.0010811966751632651
heston_sv,9108,mean_y,0.03729754121088049,-0.06681943352782789,0.10411697473870837
heston_sv,9108,var_y,0.0008122119111424538,0.0025384965366401836,0.0017262846254977298
heston_sv,9108,cov_xy,-0.3093624974112563,0.023446867865184972,0.3328093652764413
heston_sv,9108,acf_y_lag1,0.9914277657052801,0.9122156903811102,0.07921207532416996
heston_sv,9108,crosscorr_lag1,-0.17369344691420788,0.11459287139182066,0.2882863183060285
gradient_potential,9109,mean_x,-0.487104266551754,-0.761838361943099,0.27473409539134497
gradient_potential,9109,var_x,0.5752136273058763,0.07007536870173348,0.5051382586041429
gradient_potential,9109,acf_x_lag1,0.9948089351140004,0.965029622003809,0.02977931311019133
gradient_potential,9109,mean_y,-0.029594109591551076,-0.2866786824961697,0.2570845729046186
gradient_potential,9109,var_y,0.17701695385680835,0.1292538854906672,0.047763068366141165
gradient_potential,9109,cov_xy,0.0027845767099790174,-0.01501124838691257,0.017795825096891586
gradient_potential,9109,acf_y_lag1,0.9857841863342441,0.9792820828081342,0.006502103526109915
gradient_potential,9109,crosscorr_lag1,0.009593199558638422,-0.15329931451853437,0.16289251407717278
diag_multiplicative,9109,mean_x,-0.03680670349852785,-0.4237391460128035,0.38693244251427567
diag_multiplicative,9109,var_x,0.2520819161210552,0.1990364170223243,0.05304549909873088
diag_multiplicative,9109,acf_x_lag1,0.9888862318439395,0.983418761604383,0.0054674702395565156
diag_multiplicative,9109,mean_y,-0.027269311176836192,0.20371981367303094,0.23098912484986714
diag_multiplicative,9109,var_y,0.19984990354079465,0.0794380816668254,0.12041182187396926
diag_multiplicative,9109,cov_xy,-0.03030089788860858,-0.017392227469825425,0.012908670418783155
diag_multiplicative,9109,acf_y_lag1,0.9884734127196547,0.9669047067276861,0.021568705991968584
diag_multiplicative,9109,crosscorr_lag1,-0.13608069586965105,-0.14182014077172148,0.005739444902070429
nongradient_circulation,9109,mean_x,-0.25347124892057715,-0.20018599590189945,0.0532852530186777
nongradient_circulation,9109,var_x,0.6778622493320229,0.32107704907941736,0.3567852002526055
nongradient_circulation,9109,acf_x_lag1,0.9956186016024163,0.9917651071358053,0.003853494466610985
nongradient_circulation,9109,mean_y,-0.0459493038461658,-0.07641777005534196,0.030468466209176162
nongradient_circulation,9109,var_y,0.1857173418679938,0.0588942718320283,0.1268230700359655
nongradient_circulation,9109,cov_xy,0.014928720194179585,0.012867041306161748,0.002061678888017837
nongradient_circulation,9109,acf_y_lag1,0.9862796159524374,0.9581259703215004,0.02815364563093703
nongradient_circulation,9109,crosscorr_lag1,0.050355906369380324,0.10251431479710112,0.05215840842772079
nondiag_cholesky,9109,mean_x,0.02705654380473269,0.27821365447563573,0.251157110670903
nondiag_cholesky,9109,var_x,0.12171100012978783,0.08711983691918655,0.03459116321060128
nondiag_cholesky,9109,acf_x_lag1,0.9889037740668105,0.982616784325098,0.00628698974171249
nondiag_cholesky,9109,mean_y,0.016549638530743968,-0.10836787267467948,0.12491751120542345
nondiag_cholesky,9109,var_y,0.07688069011444516,0.03301534046258313,0.043865349651862034
nondiag_cholesky,9109,cov_xy,-0.009590367375881962,-0.010736883231434596,0.0011465158555526347
nondiag_cholesky,9109,acf_y_lag1,0.9887591976892188,0.9723753715161759,0.016383826173042904
nondiag_cholesky,9109,crosscorr_lag1,-0.10021836692816155,-0.20357367393608944,0.10335530700792789
heston_logsv,9109,mean_x,0.06414732609289349,0.2810441010708416,0.21689677497794813
heston_logsv,9109,var_x,0.20223811090623953,0.0255619071595649,0.17667620374667461
heston_logsv,9109,acf_x_lag1,0.9991228943829528,0.9986072333775459,0.0005156610054068977
heston_logsv,9109,mean_y,0.0400411131901915,0.016952918341816392,0.023088194848375106
heston_logsv,9109,var_y,0.0008876873546629806,0.00013999828387619743,0.0007476890707867832
heston_logsv,9109,cov_xy,-0.004820449714758928,-0.0006382130111153773,0.004182236703643551
heston_logsv,9109,acf_y_lag1,0.9914795491686846,0.9715885246671837,0.01989102450150093
heston_logsv,9109,crosscorr_lag1,-0.35713511738186154,-0.3299498701087334,0.027185247273128155
indep_ou,9110,mean_x,0.0048413677478278,-0.09406737693972109,0.09890874468754889
indep_ou,9110,var_x,0.44620138676531484,0.361862515559727,0.08433887120558786
indep_ou,9110,acf_x_lag1,0.9885963178775463,0.9862267079844611,0.0023696098930852116
indep_ou,9110,mean_y,-0.00045703211900754884,-0.06409619390860773,0.06363916178960018
indep_ou,9110,var_y,0.12733725913732247,0.2542836993560239,0.12694644021870144
indep_ou,9110,cov_xy,0.0057037217088224046,-0.08185568289641414,0.08755940460523653
indep_ou,9110,acf_y_lag1,0.9804536703270799,0.9885155538914046,0.00806188356432469
indep_ou,9110,crosscorr_lag1,0.023377088484385977,-0.27151293023683204,0.294890018721218
cir_pair,9109,mean_x,0.03767308509308615,0.04993281088605936,0.012259725792973207
cir_pair,9109,var_x,0.0007601490479018487,0.0005787765449297393,0.00018137250297210945
cir_pair,9109,acf_x_lag1,0.9906896739916178,0.9839234460714483,0.006766227920169454
cir_pair,9109,mean_y,0.0400411131901915,0.01683654453311382,0.02320456865707768
cir_pair,9109,var_y,0.0008876873546629806,0.0001979368694495388,0.0006897504852134417
